HOME,REST,FORM_PTS,FORM_FG2A,FORM_FG3A,FORM_FTA,FG2_PCT,FG3_PCT,FT_PCT,FORM_MIN,OPP_PACE,OPP_DEF_RATING,PTS
0,2.0,15.0,4.8,6.8,3.0,0.4166666666666667,0.4117647058823529,0.8666666666666667,27.6,98.4,110.6,22
1,2.0,19.4,5.0,8.2,3.8,0.48,0.4634146341463415,0.8421052631578948,33.4,105.3,112.5,16
1,2.0,19.2,4.8,7.8,3.8,0.5416666666666667,0.46153846153846156,0.8421052631578948,33.0,101.6,108.0,16
0,2.0,19.0,4.8,7.8,3.2,0.5833333333333334,0.46153846153846156,0.8125,32.0,105.2,112.6,17
0,2.0,17.8,4.4,6.2,2.4,0.6363636363636362,0.5483870967741935,0.8333333333333334,31.0,105.2,112.6,14
0,2.0,17.0,5.2,5.8,3.4,0.6538461538461539,0.41379310344827586,0.8823529411764706,32.0,105.3,112.5,15
1,1.0,15.6,6.0,5.0,3.4,0.6,0.36,0.8823529411764706,29.6,101.4,110.9,13
0,3.0,15.0,5.4,5.2,3.6,0.6666666666666666,0.3076923076923077,0.8333333333333333,29.0,99.9,115.2,18
0,1.0,15.4,6.8,4.2,4.0,0.6176470588235294,0.2857142857142857,0.85,29.4,101.4,110.9,14
1,4.0,14.8,6.2,5.8,4.0,0.5806451612903226,0.24137931034482757,0.85,28.6,101.7,113.0,9
1,1.0,13.8,5.6,5.6,3.4,0.6071428571428572,0.25,0.8235294117647058,26.2,99.0,112.8,23
1,2.0,15.4,5.4,5.6,3.6,0.7407407407407407,0.25,0.888888888888889,29.6,99.0,112.8,22
1,2.0,17.2,5.4,6.0,3.4,0.7037037037037036,0.3666666666666667,0.8823529411764706,30.4,99.8,108.6,7
1,2.0,15.0,4.4,6.4,3.0,0.7272727272727273,0.3125,0.8666666666666667,30.6,100.1,111.4,16
0,1.0,15.4,4.6,5.4,2.2,0.6956521739130436,0.4444444444444444,0.8181818181818181,31.6,103.5,116.2,17
0,2.0,17.0,4.0,6.2,2.2,0.7,0.5161290322580645,0.8181818181818181,31.4,102.6,104.7,11
1,4.0,14.6,3.8,5.4,3.2,0.5263157894736842,0.5185185185185185,0.6875,27.4,100.3,113.8,15
1,2.0,13.2,3.6,4.8,2.8,0.5555555555555556,0.5,0.7142857142857143,26.8,102.7,117.7,26
0,2.0,17.0,4.6,5.2,4.4,0.6086956521739131,0.5384615384615384,0.6818181818181818,26.4,102.3,113.1,24
1,2.0,18.6,5.0,6.2,5.2,0.64,0.4516129032258064,0.7307692307692307,25.6,103.5,116.2,14
1,2.0,18.0,6.0,6.4,6.0,0.6,0.34375,0.7000000000000001,28.4,102.4,109.0,13
0,3.0,18.4,6.0,7.0,5.0,0.6333333333333333,0.34285714285714286,0.72,30.6,102.4,109.0,9
