HOME,REST,FORM_PTS,FORM_FG2A,FORM_FG3A,FORM_FTA,FG2_PCT,FG3_PCT,FT_PCT,FORM_MIN,OPP_PACE,OPP_DEF_RATING,PTS
1,2.0,13.8,7.2,0.0,5.6,0.6944444444444444,0,0.6785714285714286,33.8,101.4,110.9,20
1,25.0,14.0,8.2,0.0,5.0,0.6585365853658538,0,0.64,33.4,101.8,114.1,16
0,3.0,15.2,8.4,0.0,4.2,0.7142857142857143,0,0.7619047619047619,31.2,102.3,113.1,11
1,2.0,14.8,8.4,0.0,4.2,0.6904761904761905,0,0.7619047619047619,30.4,98.6,106.8,12
1,2.0,14.2,8.6,0.0,3.0,0.6976744186046512,0,0.7333333333333334,30.0,102.7,117.7,7
1,1.0,13.2,8.4,0.0,2.4,0.6904761904761905,0,0.6666666666666667,29.8,102.2,111.3,3
1,2.0,9.8,6.0,0.0,2.8,0.6666666666666666,0,0.6428571428571429,26.6,101.8,116.6,10
1,2.0,8.6,5.2,0.0,3.6,0.6153846153846154,0,0.6111111111111112,28.8,101.8,116.6,15
0,3.0,9.4,4.6,0.0,4.4,0.6956521739130436,0,0.6818181818181818,28.8,102.2,111.3,16
1,4.0,10.2,5.6,0.0,3.6,0.6785714285714286,0,0.7222222222222222,28.8,99.4,116.2,17
1,2.0,12.2,6.4,0.0,3.6,0.7499999999999999,0,0.7222222222222222,31.2,102.5,110.1,19
0,2.0,15.4,9.2,0.0,4.0,0.673913043478261,0,0.75,34.4,102.3,113.1,19
0,2.0,17.2,10.6,0.0,4.6,0.6603773584905661,0,0.6956521739130436,36.2,99.0,112.8,21
0,2.0,18.4,11.6,0.0,4.2,0.6896551724137931,0,0.5714285714285714,37.4,99.9,115.2,23
0,3.0,19.8,11.4,0.0,5.0,0.7368421052631579,0,0.6,37.6,101.4,110.9,6
0,2.0,17.6,10.4,0.0,4.6,0.7115384615384616,0,0.6086956521739131,36.8,106.2,110.0,13
1,1.0,16.4,8.2,0.0,4.6,0.8292682926829269,0,0.6086956521739131,36.4,99.0,112.8,35
1,2.0,19.6,9.4,0.0,5.6,0.851063829787234,0,0.6428571428571429,35.0,102.7,117.7,19
