HOME,REST,FORM_PTS,FORM_FG2A,FORM_FG3A,FORM_FTA,FG2_PCT,FG3_PCT,FT_PCT,FORM_MIN,OPP_PACE,OPP_DEF_RATING,PTS
1,2.0,29.4,11.2,9.2,7.4,0.5892857142857143,0.3695652173913044,0.8108108108108107,36.2,105.3,112.5,49
1,1.0,32.4,11.0,10.4,10.2,0.5272727272727272,0.3846153846153846,0.8627450980392158,37.0,101.6,108.0,41
0,4.0,36.0,11.8,10.6,10.6,0.5254237288135593,0.43396226415094336,0.9245283018867926,37.6,102.4,109.0,44
1,2.0,38.2,12.0,12.0,11.4,0.4666666666666666,0.4666666666666666,0.894736842105263,37.0,101.4,110.9,28
1,1.0,36.6,13.4,13.6,11.0,0.417910447761194,0.3823529411764706,0.890909090909091,37.4,102.6,104.7,23
0,8.0,37.0,12.4,14.0,12.4,0.41935483870967744,0.37142857142857144,0.8870967741935484,37.0,101.6,108.0,37
1,2.0,34.6,13.2,14.0,10.8,0.42424242424242425,0.34285714285714286,0.8333333333333333,37.4,102.6,104.7,29
0,1.0,32.2,12.2,14.2,9.8,0.42622950819672134,0.323943661971831,0.8163265306122448,37.6,102.6,104.7,17
0,3.0,26.8,11.4,12.4,9.2,0.43859649122807015,0.25806451612903225,0.782608695652174,37.4,100.1,111.4,18
0,3.0,24.8,9.4,10.2,9.0,0.4893617021276595,0.27450980392156865,0.8,35.2,99.4,116.2,44
1,2.0,29.0,9.8,10.6,9.6,0.5510204081632653,0.32075471698113206,0.8333333333333334,35.2,99.9,115.2,18
0,1.0,25.2,7.2,9.0,9.0,0.5833333333333334,0.3333333333333333,0.8666666666666667,33.4,100.3,113.8,29
0,2.0,25.2,7.0,9.0,8.6,0.5714285714285714,0.37777777777777777,0.813953488372093,33.2,98.4,110.6,13
1,2.0,24.4,5.6,9.4,7.4,0.6071428571428572,0.40425531914893614,0.8378378378378378,33.8,101.8,114.1,25
0,3.0,25.8,6.4,9.2,7.2,0.65625,0.41304347826086957,0.8333333333333333,34.6,102.3,113.1,29
1,2.0,22.8,6.8,8.8,5.4,0.5882352941176471,0.40909090909090906,0.7407407407407407,34.4,98.6,106.8,28
1,2.0,24.8,8.0,9.2,5.6,0.575,0.41304347826086957,0.7500000000000001,36.2,102.7,117.7,41
1,1.0,27.2,9.2,9.4,5.2,0.673913043478261,0.3829787234042553,0.7692307692307692,34.8,102.2,111.3,38
1,2.0,32.2,11.4,10.0,8.4,0.6666666666666666,0.32,0.8809523809523809,35.2,101.8,116.6,29
1,2.0,33.0,11.2,11.0,11.2,0.5535714285714286,0.32727272727272727,0.8750000000000001,36.8,101.8,116.6,17
0,3.0,30.6,10.4,10.0,10.6,0.5576923076923077,0.32,0.8867924528301887,35.0,102.2,111.3,17
1,4.0,28.4,9.8,10.6,9.6,0.5918367346938775,0.2641509433962264,0.8750000000000001,34.0,99.4,116.2,20
1,2.0,24.2,9.0,9.8,8.4,0.48888888888888893,0.2653061224489796,0.9047619047619047,33.4,102.5,110.1,25
0,2.0,21.6,8.2,9.6,5.2,0.4634146341463415,0.33333333333333337,0.8461538461538461,32.4,102.3,113.1,34
0,2.0,22.6,8.4,10.6,3.2,0.5952380952380952,0.32075471698113206,0.7499999999999999,34.8,99.0,112.8,28
0,2.0,24.8,8.2,11.2,3.8,0.6585365853658538,0.3392857142857143,0.6842105263157895,36.0,99.9,115.2,37
0,3.0,28.8,8.2,11.6,4.8,0.6585365853658538,0.41379310344827586,0.75,36.8,101.4,110.9,25
0,2.0,29.8,9.6,11.8,5.4,0.6458333333333334,0.3728813559322034,0.7777777777777778,39.0,106.2,110.0,44
1,1.0,33.6,9.4,12.0,7.2,0.6808510638297872,0.4166666666666667,0.8055555555555555,39.4,99.0,112.8,9
1,2.0,28.6,8.2,10.4,5.8,0.6829268292682927,0.40384615384615385,0.8275862068965517,35.6,102.7,117.7,43
