HOME,REST,FORM_PTS,FORM_FG2A,FORM_FG3A,FORM_FTA,FG2_PCT,FG3_PCT,FT_PCT,FORM_MIN,OPP_PACE,OPP_DEF_RATING,PTS
0,3.0,24.4,7.8,9.2,3.6,0.6923076923076924,0.3695652173913044,0.9444444444444444,29.6,103.5,116.2,33
1,3.0,26.8,9.6,10.2,3.2,0.6458333333333334,0.37254901960784315,0.9375,30.2,99.8,108.6,23
0,2.0,24.6,9.0,9.0,3.6,0.6666666666666666,0.35555555555555557,0.8333333333333333,30.6,102.4,111.7,21
0,8.0,24.0,9.2,8.8,4.2,0.6521739130434783,0.3181818181818181,0.8571428571428571,31.0,99.0,112.8,26
1,1.0,26.8,10.8,9.6,5.8,0.611111111111111,0.3125,0.793103448275862,32.2,99.3,111.8,27
1,2.0,26.0,10.2,8.2,5.8,0.5882352941176471,0.39024390243902446,0.7586206896551725,30.2,106.2,110.0,33
0,2.0,26.0,10.2,7.6,7.0,0.5686274509803921,0.4210526315789474,0.6857142857142857,30.4,98.6,106.8,11
0,3.0,23.6,10.0,7.4,6.4,0.5,0.4054054054054054,0.7187499999999999,28.6,98.3,108.0,41
0,4.0,27.6,11.4,8.0,7.0,0.5087719298245613,0.45,0.7428571428571429,29.8,105.3,112.5,28
1,1.0,28.0,11.2,7.4,7.8,0.5357142857142857,0.43243243243243246,0.8205128205128206,29.4,98.4,110.6,26
0,2.0,27.8,10.8,8.2,8.6,0.537037037037037,0.3658536585365854,0.8372093023255814,31.4,100.3,113.8,24
0,2.0,26.0,10.4,7.8,10.0,0.5384615384615384,0.2820512820512821,0.82,31.6,101.4,110.9,15
1,7.0,26.8,10.4,8.4,11.4,0.5192307692307693,0.2619047619047619,0.8245614035087719,33.0,98.6,106.8,23
0,2.0,23.2,10.4,8.8,9.6,0.4807692307692307,0.20454545454545453,0.8125,32.8,99.7,107.9,18
0,1.0,21.2,10.0,9.4,8.0,0.44000000000000006,0.2127659574468085,0.8,34.0,100.6,113.5,26
0,2.0,21.2,11.0,8.4,8.4,0.45454545454545453,0.16666666666666666,0.8333333333333333,33.4,99.4,116.2,7
0,2.0,17.8,10.4,8.8,5.6,0.40384615384615385,0.15909090909090906,0.9285714285714287,32.4,102.7,117.7,16
1,4.0,18.0,10.4,8.4,6.0,0.44230769230769224,0.14285714285714285,0.8666666666666667,30.6,101.8,114.1,25
0,1.0,18.4,9.4,7.4,6.6,0.44680851063829785,0.18918918918918917,0.8787878787878788,30.8,102.5,110.1,38
1,2.0,22.4,10.8,7.2,8.0,0.5,0.22222222222222224,0.85,31.2,99.7,107.9,24
1,3.0,22.0,10.6,7.8,7.0,0.5094339622641509,0.23076923076923078,0.8285714285714285,32.0,99.3,111.8,27
0,2.0,26.0,10.8,7.6,7.0,0.5925925925925926,0.3157894736842105,0.8571428571428571,31.8,101.8,114.1,26
1,2.0,28.0,10.6,8.8,6.4,0.5471698113207547,0.40909090909090906,0.8749999999999999,34.4,100.6,113.5,19
