HOME,REST,FORM_PTS,FORM_FG2A,FORM_FG3A,FORM_FTA,FG2_PCT,FG3_PCT,FT_PCT,FORM_MIN,OPP_PACE,OPP_DEF_RATING,PTS
0,1.0,22.4,12.0,8.8,4.0,0.5166666666666667,0.25,0.85,35.2,99.0,112.8,13
0,2.0,22.6,11.6,9.4,2.8,0.5344827586206897,0.2765957446808511,0.8571428571428572,35.8,99.8,108.6,28
0,2.0,23.2,11.4,9.2,4.4,0.4736842105263158,0.32608695652173914,0.7727272727272726,36.8,101.7,113.0,24
1,1.0,23.0,12.0,8.6,3.8,0.5166666666666667,0.3023255813953489,0.7368421052631579,37.2,102.4,111.7,18
1,3.0,20.8,12.0,7.6,3.8,0.4666666666666666,0.3157894736842105,0.631578947368421,36.4,99.4,116.2,22
1,1.0,21.0,10.4,9.0,4.0,0.4615384615384615,0.3333333333333333,0.6,36.6,101.3,108.9,9
1,8.0,20.2,10.6,8.0,4.4,0.43396226415094336,0.35,0.5909090909090908,34.4,99.8,108.6,35
0,1.0,21.6,10.4,8.6,4.2,0.4615384615384615,0.372093023255814,0.5714285714285714,34.6,102.7,117.7,25
1,3.0,21.8,9.4,9.6,4.4,0.425531914893617,0.3958333333333333,0.5454545454545454,33.6,101.4,110.9,25
1,1.0,23.2,8.6,10.6,4.0,0.4418604651162791,0.4150943396226416,0.6,34.2,101.8,114.1,21
1,3.0,23.0,9.2,9.2,3.4,0.4565217391304348,0.4565217391304348,0.5882352941176471,32.4,100.6,113.5,24
0,2.0,26.0,10.0,10.4,3.2,0.5,0.44230769230769224,0.6875,35.4,102.6,104.7,18
0,1.0,22.6,9.2,9.2,2.6,0.5,0.41304347826086957,0.7692307692307692,32.6,102.2,111.3,12
0,2.0,20.0,8.6,8.2,2.8,0.5116279069767442,0.3658536585365854,0.7857142857142858,32.0,101.8,116.6,9
1,2.0,16.8,7.4,7.4,2.6,0.5135135135135135,0.3243243243243243,0.7692307692307692,31.4,101.8,116.6,14
1,2.0,15.4,7.2,7.2,3.0,0.4444444444444445,0.3055555555555556,0.7999999999999999,31.4,98.6,106.8,15
1,2.0,13.6,7.0,7.0,2.6,0.39999999999999997,0.2857142857142857,0.7692307692307692,30.4,99.4,116.2,29
1,2.0,15.8,7.2,7.2,3.6,0.38888888888888884,0.3333333333333333,0.8333333333333333,32.8,101.7,113.0,23
1,1.0,18.0,8.2,7.4,3.2,0.41463414634146345,0.37837837837837834,0.8749999999999999,32.6,105.3,112.5,28
1,2.0,21.8,10.0,8.6,3.4,0.44000000000000006,0.3953488372093023,0.8235294117647058,33.4,99.9,115.2,30
0,2.0,25.0,10.2,10.6,4.0,0.47058823529411764,0.37735849056603776,0.85,36.8,98.6,106.8,26
0,2.0,27.2,9.8,11.0,6.0,0.5306122448979592,0.36363636363636365,0.7999999999999999,37.8,98.4,110.6,6
1,2.0,22.6,9.6,10.6,3.8,0.5,0.32075471698113206,0.7368421052631579,36.8,102.3,113.1,30
1,2.0,24.0,9.4,11.4,6.2,0.5106382978723404,0.2807017543859649,0.7741935483870968,37.6,105.2,112.6,32
0,2.0,24.8,10.4,10.2,6.8,0.5961538461538461,0.23529411764705882,0.7647058823529412,38.2,102.7,117.7,21
0,3.0,23.0,10.6,8.8,6.4,0.5660377358490566,0.25,0.6875,36.2,99.4,116.2,33
0,1.0,24.4,11.6,7.6,7.0,0.5172413793103449,0.3157894736842105,0.7428571428571429,34.2,100.1,111.4,9
1,2.0,25.0,11.6,7.6,7.0,0.5172413793103449,0.34210526315789475,0.7428571428571429,34.0,102.7,117.7,22
1,2.0,23.4,11.2,6.6,5.4,0.5,0.42424242424242425,0.7037037037037036,32.4,102.6,104.7,34
0,2.0,23.8,10.6,7.2,6.4,0.43396226415094336,0.4444444444444445,0.78125,31.8,101.3,108.9,21
0,3.0,23.8,11.0,6.6,6.2,0.45454545454545453,0.4545454545454546,0.7741935483870968,31.6,99.7,107.9,5
0,2.0,18.2,9.6,6.0,3.6,0.43750000000000006,0.39999999999999997,0.7222222222222222,29.2,100.1,111.4,7
1,2.0,17.8,9.0,6.0,3.6,0.4444444444444444,0.39999999999999997,0.7222222222222222,26.0,102.3,113.1,2
