HOME,REST,FORM_PTS,FORM_FG2A,FORM_FG3A,FORM_FTA,FG2_PCT,FG3_PCT,FT_PCT,FORM_MIN,OPP_PACE,OPP_DEF_RATING,PTS
0,2.0,16.6,2.6,8.0,2.0,0.6153846153846154,0.5,0.7,30.8,98.4,110.6,13
1,2.0,16.0,2.4,8.4,2.2,0.5833333333333334,0.45238095238095233,0.8181818181818181,31.6,101.8,114.1,19
0,8.0,16.4,3.0,8.8,2.6,0.6666666666666666,0.3863636363636363,0.8461538461538461,32.6,99.9,115.2,16
1,3.0,15.6,3.2,7.8,2.8,0.6875,0.358974358974359,1.0,30.8,99.3,111.8,19
0,2.0,16.8,3.2,7.8,2.6,0.625,0.4358974358974359,1.0,33.0,102.4,111.7,22
0,1.0,17.8,3.6,8.6,2.4,0.5555555555555556,0.4418604651162791,1.0,35.6,102.5,110.1,18
1,2.0,18.8,3.6,9.0,1.8,0.5555555555555556,0.48888888888888893,0.888888888888889,34.2,102.4,109.0,16
1,2.0,18.2,3.0,8.8,1.8,0.4666666666666666,0.5227272727272726,0.888888888888889,34.6,102.3,113.1,17
1,3.0,18.4,2.8,9.6,1.2,0.4285714285714286,0.5208333333333334,0.8333333333333334,36.0,101.6,111.9,41
1,1.0,22.8,3.8,11.8,2.0,0.4736842105263158,0.4915254237288135,0.9,36.4,99.9,115.2,12
1,2.0,20.8,3.8,11.6,2.0,0.5263157894736842,0.4310344827586207,0.9,33.6,100.1,111.4,10
1,2.0,19.2,3.8,10.6,2.2,0.5789473684210527,0.39622641509433965,1.0,34.6,102.7,117.7,18
1,2.0,19.6,4.4,10.8,2.4,0.5909090909090908,0.37037037037037035,1.0,33.6,102.6,104.7,22
0,2.0,20.6,4.4,11.0,3.0,0.5909090909090908,0.38181818181818183,0.9333333333333332,34.4,98.4,110.6,18
1,4.0,16.0,4.0,9.8,2.6,0.6,0.3061224489795918,0.8461538461538461,34.0,99.0,112.8,18
0,3.0,17.2,4.8,10.0,2.8,0.5416666666666667,0.32,0.8571428571428572,35.8,102.7,117.7,11
0,2.0,17.4,4.6,10.4,3.0,0.5217391304347826,0.3269230769230769,0.7999999999999999,35.0,101.6,111.9,17
0,1.0,17.2,4.0,10.2,2.8,0.55,0.35294117647058826,0.7142857142857143,35.2,100.6,113.5,12
0,2.0,15.2,3.8,9.4,2.6,0.5789473684210527,0.3191489361702127,0.6923076923076923,34.4,99.4,116.2,16
0,3.0,14.8,2.6,9.2,2.6,0.6153846153846154,0.3478260869565218,0.7692307692307692,33.2,101.8,114.1,13
0,2.0,13.8,1.2,9.4,2.6,1.0,0.3404255319148936,0.6923076923076923,34.6,106.2,110.0,14
1,2.0,14.4,1.4,10.2,2.4,0.8571428571428572,0.33333333333333337,0.75,35.4,98.4,110.6,16
1,2.0,14.2,1.8,9.6,3.0,0.7777777777777777,0.3125,0.7999999999999999,34.2,99.4,116.2,12
1,2.0,14.2,1.8,9.6,2.6,0.6666666666666666,0.33333333333333337,0.8461538461538461,34.2,103.5,116.2,19
0,2.0,14.8,2.2,9.4,2.2,0.6363636363636362,0.36170212765957444,0.8181818181818181,33.2,99.3,111.8,14
1,3.0,15.0,2.4,9.4,1.6,0.5833333333333334,0.3829787234042553,0.8749999999999999,33.8,100.3,113.8,19
