HOME,REST,FORM_PTS,FORM_FG2A,FORM_FG3A,FORM_FTA,FG2_PCT,FG3_PCT,FT_PCT,FORM_MIN,OPP_PACE,OPP_DEF_RATING,PTS
1,3.0,21.0,11.4,5.0,3.2,0.5964912280701754,0.27999999999999997,1.0,32.4,102.4,109.0,37
1,2.0,23.4,12.6,5.4,4.4,0.5873015873015873,0.2962962962962963,0.8636363636363635,32.6,102.3,113.1,22
1,3.0,25.4,12.6,5.6,5.8,0.5714285714285715,0.35714285714285715,0.8620689655172414,33.6,101.6,111.9,18
1,3.0,25.0,15.0,5.2,6.2,0.5066666666666666,0.3076923076923077,0.8064516129032258,36.2,100.1,111.4,31
1,2.0,26.4,16.0,5.0,6.6,0.5,0.36,0.7575757575757576,37.2,102.7,117.7,26
1,2.0,26.8,16.4,5.0,8.0,0.4634146341463415,0.36,0.775,38.2,102.6,104.7,10
0,3.0,21.4,14.8,4.8,6.0,0.45945945945945943,0.20833333333333334,0.7999999999999999,39.0,99.0,112.8,8
0,9.0,18.6,13.6,4.6,4.6,0.4705882352941177,0.1739130434782609,0.7391304347826088,36.4,100.6,113.5,9
0,2.0,16.8,10.8,4.4,3.4,0.5185185185185185,0.22727272727272727,0.7647058823529412,33.6,99.4,116.2,24
0,3.0,15.4,8.2,5.0,3.8,0.5121951219512195,0.24,0.8947368421052632,30.8,101.8,114.1,14
1,4.0,13.0,6.2,4.8,2.0,0.5806451612903226,0.2916666666666667,0.8,29.2,98.4,110.6,24
1,2.0,15.8,7.0,5.0,2.6,0.6,0.36,0.7692307692307692,27.4,99.4,116.2,31
1,2.0,20.4,8.4,5.2,4.0,0.6190476190476191,0.4230769230769231,0.85,28.2,103.5,116.2,15
0,2.0,21.6,8.4,5.4,4.8,0.6190476190476191,0.4444444444444444,0.8333333333333334,27.4,99.3,111.8,6
